id,topic,video_id,video_title,text,author,timestamp,like_count
UgzUyjbUdxwpe6e5ijN4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,12 points from Poland go to BULGARIA BANGARANGA LOVE U 🇵🇱❤️🇧🇬,@Ignadix,2026-06-07T06:21:47Z,28
Ugy6VcNBRvRNEEEZSWp4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,ppl cant even realise how difficult this is . amazing work blew my head off,@risus9371,2026-05-14T19:43:47Z,5859
Ugx6-AOurRvum9NLKe14AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"she was professional mann the expressions, vocals, everything",@emmacr0305,2026-05-14T20:34:17Z,5250
UgwB_3T9xpBMgW1Ewmh4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"I'm shocked at how charismatic DARA is. That's a huge plus from me, and the choreography comes second. Well done, Bulgaria! This isn't the type of song I usually listen to, but as a complete package, you deserve the top spot. Greetings from Croatia.",@angelokazo9850,2026-05-15T07:32:59Z,426
UgzaQT9Q3ynW2S0hted4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"Bravo DARA! All of Bulgaria is proud of you! Thanks to you, EUROVISION in 2027 will be in Bulgaria! 🇧🇬🇧🇬🇧🇬",@Vasil_Atanasov,2026-05-25T22:09:10Z,55
Ugx9DqhHK2ZQxtdc9-94AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,Masterpiece! Welldone Bulgaria! What a comeback! 12 points from Croatia! 🇭🇷🤝🇧🇬,@ivankostelac2645,2026-05-14T19:51:33Z,276
Ugyj2jva9P1PKzp-63N4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,She is amazing!!! I don’t think people realise how hard is to sing and dance at such tempo,@justjessie5986,2026-05-14T19:54:57Z,4145
UgyGtoX-THn4Tm84A5N4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"Sweden here 🇸🇪 — Bulgaria just WON idc 🔥😮‍🔥
This song is INSANE 💥 winner vibes all the way 🏆🇧🇬",@leovin.ahlin20891N,2026-05-14T19:49:52Z,623
UgzfeGYASun28LeMRiZ4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,nice to see someone win that actually deserved it for once ….,@steve-zx3dy,2026-05-26T20:21:20Z,24
Ugwr4wSUsJbdlAtwDc94AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,Serbia 🇷🇸 is rooting for our sister Dara! 🔥❤️,@MrIyan1,2026-05-15T05:04:57Z,172
UgwUeyzcjTD-HP2fBQB4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"ABSOLUTELY BANGARANGA
my vote from Greece to our brothers in Bulgaria 🇧🇬 ❤🇬🇷",@konstantinossss,2026-05-14T21:39:00Z,669
UgxmK8iGohfQEnWxXnd4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,12 points to Bulgaria from Greece¬!!!,@zotostv1,2026-05-14T21:55:28Z,141
Ugy2s7JFjlvkWDmVjaB4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,She won this with her energy 👌,@madturx,2026-06-06T19:02:33Z,25
Ugw4HATqeA5dMoWHivt4AaABAg,Eurovision,4Mxq2WCAhT4,DARA - Bangaranga (LIVE) | Bulgaria 🇧🇬 | Second Semi-Final | Eurovision 2026,"This performance could easily be on an MTV award show. Impressive, and her acting was great too! 👏👏",@pablolealleal6658,2026-05-14T19:41:05Z,1036
UgwGrM548t8qWoy_IUJ4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"Akylas spends three full minutes constantly dancing, climbing, and running around and he never misses a single note on the mouth microphone.
Honestly, it’s incredibly demanding.
This year, Greece is truly competing for the win.
The performance carries a message about overconsumption, wealth, and poverty but also that with love and hard work, you can make it through and succeed.",@georgeksp,2026-05-13T01:25:33Z,1457
Ugx7sGrRh_3bV4c-4UB4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"As a person from the Uk, this was 100% guaranteed in the final, you Greeks really deserved it ❤",@freddiepumford89,2026-05-12T21:28:05Z,1039
UgwFzixb7F59kx8iZf54AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"He sings ""I want GLORY, ETERNITY, and MONEY"", and the three rooms represent that: a fan wearing merch with his pictures on her wall, an ancient Greek statue, and pure gold. Great staging!!",@Ak97410,2026-05-13T16:09:25Z,699
UgzLaQk2zkaF4eTxGtN4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,He just invented Gree-K-pop,@theemixp,2026-05-19T06:03:56Z,311
Ugyxzx7lJHLTn6-_Hmp4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,Last 3 entries from Greece are amazing! Love that they finally sing in their beautiful language and I hope they never stop! This is a renaissance era for Greece ❤❤,@iAvrilFan1,2026-05-13T06:23:12Z,1663
UgzkSVNaM2Ry-Igixtl4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"GO GO GO🇬🇷🔥
12 points from Indonesia🇮🇩❤️",@Mahfuz_Qodri24,2026-05-12T20:18:00Z,786
UgyVNbxCy-WMZ0baVmR4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,12 points from Romania 🇷🇴 ❤️🇬🇷,@Captain_Alberta100,2026-05-12T22:39:39Z,482
UgyeOC21QWde_6ebOuR4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"What can I say.. Isn't everything perfect?
 As a Turk who has always been in love with Greek music, I really want Greece to get what it deserves this year❤",@toprak9518,2026-05-16T07:43:25Z,160
UgxD_GYwNEIv_F9Rfht4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,12 POINTS FROM CROATIA !🇭🇷😘,@noaaaaa77777,2026-05-12T22:06:19Z,363
UgzgvSZPlXSFo06SFZp4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,The part with his mum changes the whole meaning of the song. Suddenly it’s not about greed or showing off but it’s about a child wanting to give back to the woman who sacrificed everything for him. That part was genuinely heartbreaking and very emotional  ❤️,@Cute_pixel45,2026-05-12T20:19:02Z,11475
UgwaTH9YKbqMbZnICVR4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"Rooting for Greece! From Switzerland!
 🇨🇭🤝🇬🇷",@683TheOne,2026-05-12T20:45:18Z,1798
UgzCiNH92kTGTUZFdlN4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"I’m with Akylas all the way to the end! It’s about watching a kid who, just a few months ago, was busking for passersby outside the streets of Athens, now rightfully earning his place on the biggest musical stage in the world, simply because he relentlessly chased his dream.
This is a wake-up call for us to finally decide what kind of society we want to be. Do we want happy kids fighting for their own dreams—even if those dreams don't fit our personal taste—or kids drowning in despair, driven to the absolute edge?
For me, a true role model has nothing to do with personal preferences. It doesn't matter if you’re different as a person. What actually counts, what we should really look up to and admire, is the kindness someone radiates, their honest hustle to make it, and the strength to never give up on their dreams. That is what a real role model looks like.
Best of luck, Akylas! From the streets to the very top, your kindness and your struggle are already a massive victory.",@MissPenny66,2026-05-16T12:24:35Z,17
Ugyw6gcmdqTC3z381pB4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"All my votes for you Akylas! What a smart and meaningful song, and excellent staging! Well done Greek delegation! Greece 2027 🇬🇷🇬🇷🇬🇷",@kalinochesx,2026-05-12T21:34:43Z,301
UgwU1H0w5jk9jpMT9mF4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,I think we already know the televoting winner 🇬🇷🏆,@nazarii_tsiupryk,2026-05-12T20:02:43Z,903
UgwxV6ym5WSeH0QIvN94AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,12 points from Germany ❤bravo Greece 🇬🇷 ❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,@lightalwayswinde,2026-05-12T20:10:35Z,616
Ugy044QUE7-NkuWskQt4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,He needs to win so I can plan a longer stay in Greece next year 😂❤,@christinacrusty,2026-05-16T15:22:57Z,24
Ugyh4Z-qi6ric_neXCh4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"I had the honor to be there live and see the performance from an angle where I saw what the stage crew had to do to make the performance look as flawless as it does here. Several people running like maniacs to change the props, and of course Akylas running like crazy as well 😂😁. It's really imprinted in my brain as the most insane performance of the evening",@AnimeMangazation,2026-05-13T12:54:45Z,305
Ugy006Q9YDrQTiWfgap4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,And finally I see why people are loving this! It took me several months. But this live performance opened my eyes - and ears! Regards from Norway,@tigerww,2026-05-12T21:39:15Z,1215
UgzJ5-bDJ4tqJBp3TlF4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,Bravo Greece from 🇭🇷💕,@Paula-f2p3q,2026-05-12T20:40:57Z,440
UgzrcZEGHl9zORN39xB4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,Is this even real???!!! That was siiiick. SPEECHLESS 😮❤️😍 FERTO AKYLA the winner regardless of the result 👑🐯,@AMAM-b2v3r,2026-05-16T08:09:29Z,168
Ugx4y66Wi7wJ7yeGMgJ4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"Craziest part of this performance is that he managed to sing AND dance perfectly (and mostly) on his own without showing any signs of exhaustion even after he finished his song. That on its own needs true dedication and passion for music. 
Well done Akylas we expect much more from you in the future 🙌🙌",@Johnakritopoulos,2026-05-13T00:34:56Z,318
Ugwy2ptKKwdMpW6Rfeh4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"Ferto is a truly one of a kind song. Tells us the story of a young man who wants all and everything: fame, eternity, money. Nothing is enough for him. He wants more and more.

And there comes the twist. All this greed comes from a childhood in poverty, where his mom couldn't provide everything she would want to provide.

For a brief moment the emotions flood him, he speaks to his mom and how material goods will heal them.

And then the greed returns.....

What an amazing song.

Rightfully deserves No1 place",@alkis4335,2026-05-13T14:40:04Z,327
UgyFNR63jiX8QnTlm2l4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,"-How many times have you seen the performance?
-Yes.",@LeoDeStino,2026-05-12T20:56:03Z,5289
UgwK6rs_s6-4VQsUFRF4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,12 points from Australia Go Akylas,@georgefourkalas5196,2026-05-16T08:05:21Z,21
UgwKQZJxgnPeWQVhW_J4AaABAg,Eurovision,G0y1sZ4CxaE,Akylas - Ferto (LIVE) | Greece 🇬🇷 | First Semi-Final | Eurovision 2026,Athens 2027 is calling! 📞 Greece didn’t just send a song; they sent a whole cultural moment. Akylas is taking this all the way! 🇬🇷🦁,@johnk7756,2026-05-12T20:17:05Z,371
UgxGENxOsCd9ng-pYIV4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"As Kaarija said ""It's crazy, it's party""",@GondaKate4D,2026-02-25T11:35:25Z,1508
UgxoKEdX2BfmZ9R4imJ4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,The most important thing is that he wrote this song thinking about his life that was hard financially and he dedicated it to his mom. He is a very talented young man who is there only due to his talent and his hard work. Akylas will bring it home! FERTO!,@SummerDreams123,2026-02-16T14:24:52Z,427
Ugz4bDN0Oj9I81Rdpt54AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,I want everyone to scream ferto mou ferto mou in the vienna era in may,@eternalstefi,2026-02-16T13:02:12Z,2552
UgxMZuwM1nz-KkJTMDB4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,Käärijä has already found his new friend for his eurovisionfamily 😂,@tanja8604,2026-03-03T10:22:06Z,2638
UgxbGoH_mI0Ei1MvDbN4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,His voice being as good as the original video is crazy,@hrhr7762,2026-02-16T18:53:00Z,3289
Ugym7YefovFrPSSFb1N4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,i just love it when a buff greek man wearing a hat with cat ears sings about greed and corruption,@Im5hadow,2026-02-16T14:34:32Z,121
Ugyz2baYmaZmMKrNeaF4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,Im in Shock!I didn't expect Greece to send a song like this to Eurovision! Well done Greece!🎉,@AAa-f3m7b,2026-02-18T06:24:35Z,498
UgxOFNcuhXXq89HBmeB4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,i dont understand a word but this has so much energy,@JUSOU70,2026-03-03T15:02:52Z,437
Ugxl8bjRRKxS_BPBWnt4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"At first I thought this song didn't have much of a meaning, but after reading the translation, I liked it. The sarcasm and mockery of gluttony and greed make this song very relevant today. I wish you luck and a worthy place, from Azerbaijan❤",@SevilMamedovaV,2026-02-18T23:34:16Z,708
Ugx5hENjxAYAntiIsaJ4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,This is gonna be crazy in the arena,@porkaboolovesyou,2026-02-16T13:09:03Z,3795
Ugwd-drMb6XRPVzi07l4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"Hear me out, this is giving an uncanny Käärijä vibes to me (as a finn), and I absolutely love it!

With all the love, it’s game on..
🇫🇮🇬🇷",@Burveli,2026-03-02T19:27:24Z,219
UgxFZQ2w6X8yspDO1KJ4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"I am waitting for the ""Greece, the public gave you 650 points"" 👏 😀",@gregesc,2026-02-16T19:00:59Z,971
Ugx3BxLPv8rpBONLmFx4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,The second golden age of Greece in Eurovision might have just started,@jerryberry5480,2026-02-16T13:05:56Z,1620
Ugyh4BEJOGIpShXzG3J4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"He can even sing a ballad, very rare for the singers of such entries, he can literally sing!",@jj27659,2026-02-17T03:02:32Z,677
UgytBRgcMPi43BXsJ394AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"when I say this is the spirit of Eurovision, its this! Like Käärijä said : “it’s crazy, it’s party” !! Good luck!",@theycallmedudaa,2026-03-04T17:19:45Z,43
UgwZB3skI_ub5SNnstZ4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"The fact that he is talking to his mother is so heartwarmin
EDIT:OMG tysm for all the likes",@etrable,2026-02-20T21:29:00Z,356
UgxYnOIX517wi0qrGJR4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"This is actually a sad song deep down, despite being upbeat. The ballad bit puts the rest of it into context. He's not saying ""bring me"" things out of greed but out of need, because there were times where he didn't have anything.",@gmkar7766,2026-02-23T14:36:37Z,513
UgxYeiB1n-kdW6kReUR4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,my new obsession for the next three months has been found recently,@zhooma7831,2026-02-16T13:34:49Z,597
UgzKPgxo6F3SjdQQRS54AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,12 points from italy 🇮🇹 ❤ 🇬🇷,@danielamirgoace1153,2026-03-02T10:34:47Z,126
UgycrdRlfZEx98XWqNV4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,This took away my depression,@_All_about_Eve,2026-02-17T23:51:11Z,900
UgyG2hbgo5i-Sq46cVl4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,Eurovision is finally returning to the Balkans🏆,@Horyzon___0,2026-02-16T13:12:13Z,359
UgxhTY3Fvds1Wfc1MJN4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"12 points go to Greece 🇬🇷 🥳🥳🥳 
🥇🥇🥇 
Hello from Slovenia 🇸🇮",@gasperletig9284,2026-02-16T13:23:17Z,421
UgzGJEk6DW_ezxnh9nN4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"united by music ❌
united by FERTO ✅",@daisywilliams03,2026-02-17T20:55:24Z,1581
Ugx9UTLfUbzJmaBAckd4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,"- how many times does have you listened the song?  
- ferto",@DESTINYbulgaria,2026-02-16T19:01:04Z,882
UgzfhHjYWoelXS6XCnl4AaABAg,Eurovision,j_tDJ77ntPE,Akylas - Ferto | Greece 🇬🇷 | National Final Performance | #Eurovision2026,My personal winner from Germany! 12 Points! Good luck Greece 💙,@Black_Dream_Catcher,2026-02-16T13:15:56Z,410
Ugyp-5tQmQBVgSH4qv94AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,🇬🇷 Will Klavdia get a high jury result for Greece ?,@eurotube_,2025-04-19T11:07:12Z,514
UgzPDZQdKtSKUZ8WNKR4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"How many 14th do you want? 

Greece: yes",@TotalDramaDramaDrama,2025-04-19T12:53:31Z,887
UgwxYu9ze135ZB01jg14AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I feel like Greece likes being 14th with the juries,@RikaMagic-px6bk,2025-04-19T11:05:34Z,257
UgyP28uOt3N8i1r71Ht4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,Eurovision 2005 : Greece 1th,@Kwnaki-Greece,2025-05-16T18:05:11Z,469
UgzIEZb4gHi8bSBZrMN4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I can say that Greece is very underrated with the juries like 2011 and 13 wtf,@nikossof7122,2025-04-19T23:07:24Z,170
UgxFKQ20GRzh5KtIv_J4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I love greece in eurovision 🇳🇿❤️🇬🇷,@Harriff1,2025-04-19T11:56:57Z,66
Ugx7GeHJX29nwubbys14AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,my favourite 2010 cause i still listen to it,@DriftlyClipz,2025-05-13T06:10:19Z,1
Ugz__1AFE35rGWWMLON4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,How count jury places early 2016???,@sergunchi5,2025-08-05T05:15:04Z,0
Ugw5nF8nz5eoFcu3Bht4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,2019 is a masterpiece ⭐,@daniel67688,2025-04-25T12:23:46Z,26
UgzNyoI-DB3Ropfloyt4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I'm from Greece,@LAMBROS123,2025-04-28T11:35:37Z,11
UgwqPdZGerZ05uA6Tad4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I am from Greece🎉❤,@shark231273,2025-05-20T17:41:11Z,2
Ugyo9PKXmyL-9P3Wfgp4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I love the 2024 song so much I'm from Greece,@ΠολυβιοςΚαρελας,2026-05-19T11:00:25Z,2
UgwNOjvGsz5B8oPZJSF4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"Number one, shake it, yasou maria? secret combination? die for you etc?",@wolfiegr,2026-02-19T18:17:46Z,0
UgxQqbaGBEQqJebnUnR4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"My number 1 1st
What about Klavdia?
And with Marina Sati 11th",@sweetyalexia4u,2025-05-27T13:14:06Z,0
UgxQ_coJvbeOfbq3H3d4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,The crazy thing is I am from Greece and I just see this while scrolling oh and the 4th one is in -10,@Diabolos-him,2025-06-09T16:04:02Z,0
UgzTS13-YNnp6lHZfQ94AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,I'm from Greece 🇬🇷,@ΔΗΜΗΤΡΑΜΠΙΓΛΙΚΟΥΔΗ-γ7κ,2025-04-24T19:29:38Z,1
UgwollDR4jSjhHAkyoJ4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"Just read it for the 10th time.. still don't get what I am missing.. it says ""Eurovision Greece top 10 Juries""",@marioskontelatsidis5675,2025-06-03T10:03:40Z,0
UgyoYnei53B9CG-RVRt4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"Helena paparoizou she was 1st on Eurovision ❤❤
and klavdia is 6th❤❤",@Μαράκι-π8θ,2025-05-24T10:37:00Z,4
Ugw8q7LNYODPmdgM42h4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,1 is 2005 Helena Paparizou with song my number one and she gets the 1st,@MiniStars_2025-q5v,2025-05-21T18:53:01Z,0
UgxbkA_uUc0wJItBjV54AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,Can't wait for asteromata and ferto,@vasilakis.pireas8356,2026-02-22T21:08:59Z,1
UgwiZ699f8tZF7Rlflt4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,Sr where is number one?????,@Eua-t3i,2026-05-18T20:27:30Z,0
Ugyd5f61lrgE90wCR6J4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,For gods shake i am from Greece and i am so red rn.......😅,@KNY-Watcer,2025-05-21T18:07:52Z,0
Ugy1z7R2XM-gnBcT9-Z4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,At least this year perfect place,@Elena-o2u8d,2025-05-23T22:56:23Z,0
Ugz6Pdmx9CvuA2fjSyp4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,"Hi I'm from 2026 and we have Akylas who sings the ""ferto"" and we got 10th",@dinomatakidi7492,2026-05-17T18:10:10Z,1
UgzBdom3HOgWEZqKObh4AaABAg,Eurovision,55ponOo4fTE,Eurovision Greece Top 10 Juries #eurovision2025 #eurovision #esc #esc2025 #unitedbymusic #greece,Why did you put the 2005 they literally got number one,@AggelosPrenga,2026-02-18T17:58:54Z,0
